category;name;rus;eng
talent_name;xianyun_white_clouds_at_dawn;Белые облака на заре;White Clouds at Dawn
talent_descr;xianyun_white_clouds_at_dawn;<p>Сянь Юнь входит в состояние Превращения облаков, в котором она не получает урон от падения, и один раз использует Небесную лестницу.<br>В этом состоянии её атака в падении превращается в Волну плывущих облаков, которая наносит anemo{Анемо урон по площади} и завершает состояние Превращения облаков. Её урон считается уроном атаки в падении.<br>Каждое применение Небесной лестницы в этом состоянии увеличивает урон и площадь поражения следующей Волны плывущих облаков.</p><p>name{Небесная лестница}<br>Может быть активирована в воздухе. Сянь Юнь совершает рывок вперёд, нанося целям на пути anemo{Анемо урон}.<br>В течение одного состояния Превращения облаков Небесную лестницу можно использовать до 3 раз, причём один и тот же противник может получить урон Небесной лестницы только один раз.<br>Если в течение короткого промежутка времени не активировать Небесную лестницу, состояние Превращения облаков исчезает.</p><p>Если во время текущего состояния Превращения облаков не вызывать Волну плывущих облаков, последующий откат навыка Белые облака на заре сокращается на 3 сек.</p><p><i>Пожимая Хранителю Облаков руку, будьте осторожны - это всё-таки рука Адепта.</i></p>;"<p>Xianyun enters the Cloud Transmogrification state, in which she will not take Fall DMG, and uses Skyladder once.<br>In this state, her Plunging Attack will be converted into Driftcloud Wave instead, which deals anemo{AoE Anemo DMG} and ends the Cloud Transmogrification state. This DMG is considered Plunging Attack DMG.<br>Each use of Skyladder while in this state increases the DMG and AoE of the next Driftcloud Wave used.</p><p>name{Skyladder}<br>Can be used while in mid-air. Xianyun leaps forward, dealing anemo{Anemo DMG} to targets along her path.<br>During each Cloud Transmogrification state Xianyun enters, Skyladder may be used up to 3 times and only 1 instance of Skyladder DMG can be dealt to any one opponent.<br>If Skyladder is not used again in a short period, the Cloud Transmogrification state will be canceled.</p><p>If Xianyun does not use Driftcloud Wave while in this state, the next CD of White Clouds at Dawn will be decreased by 3s.</p><p><i>Do not shake Cloud Retainer's hand too tightly; cranes are quite adept at gripping.</i></p>"
talent_name;xiao_bane_of_all_evil;Истребление всего зла;Bane of All Evil
talent_descr;xiao_bane_of_all_evil;<p>Сяо надевает маску Яксы, заставлявшую трепетать от страха богов и демонов тысячи лет назад.</p><p>name{Маска Яксы:}<br>· Значительно усиливает прыжки Сяо.<br>· Увеличивает область и урон его атак.<br>· Конвертирует урон от атак в anemo{Анемо урон}. Этот эффект не может быть отменён какой-либо элементальной инфузией.</p><p>Находясь в этой форме, Сяо периодически теряет HP.<br>Эффекты этого навыка заканчиваются, когда Сяо покидает поле боя.</p><p><i>Надевая маску Якса, Сяо превращается в ужасающую форму бдительного Яксы, истребляющего демонов. Однако великая сила требует огромных жертв. Люди прозвали его «Истреблением всего зла».</i></p>;"<p>Xiao dons the Yaksha Mask that set gods and demons trembling millennia ago.</p><p>name{Yaksha's Mask}<br>·Greatly increases Xiao's jumping ability.<br>·Increases his attack AoE and attack DMG.<br>·Converts attack DMG into anemo{Anemo DMG}, which cannot be overridden by any other elemental infusion.</p><p>In this state, Xiao will continuously lose HP.<br>The effects of this skill end when Xiao leaves the field.</p><p><i>Donning the Mask of the Yaksha, Xiao takes the terrifying, demon-conquering form of the Vigilant Yaksha. But this great power has also brought him great suffering. Some call him ""The Bane of All Evil.""</i></p>"
talent_name;xiao_whirlwind_thrust;Вихревой удар;Whirlwind Thrust
talent_descr;xiao_whirlwind_thrust;<p>name{Обычная атака:}<br>До шести быстрых ударов копьём.</p><p>name{Заряженная атака:}<br>Проводит воздушную атаку, для которой тратится определённое количество выносливости.</p><p>name{Атака в падении:}<br>Стремительно падает на землю, атакуя всех врагов на пути. Приземлившись, наносит урон по площади.<br>Сяо не получает урона от проведения атаки в падении.</p>;<p>name{Normal Attack}<br>Performs up to 6 consecutive spear strikes.</p><p>name{Charged Attack}<br>Consumes a certain amount of Stamina to perform an upward thrust.</p><p>name{Plunging Attack}<br>Plunges from mid-air to strike the ground below, damaging opponents along the path and dealing AoE DMG upon impact.<br>Xiao does not take DMG from performing Plunging Attacks.</p>
talent_name;xiao_lemniscatic_wind_cycling;Лемниската ветра;Lemniscatic Wind Cycling
talent_descr;xiao_lemniscatic_wind_cycling;<p>Сяо совершает выпад вперёд, нанося anemo{Анемо урон} врагам на пути.<br>Можно совершить в воздухе.<br>Изначально имеет два заряда.</p><p><i>В легендах из далёких земель говорится, что в конце концов мир будет раздроблен двумя ветряными колёсами. Мастерство владения древковым оружием Сяо позволяет ему дробить врагов, словно те два колеса.</i></p>;<p>Xiao lunges forward, dealing anemo{Anemo DMG} to opponents in his path.<br>Can be used in mid-air.<br>Starts with 2 charges.</p><p><i>According to the legends of another land, the world will someday be crushed by two great wind wheels. Xiao's mastery over polearms is transcendent, ripping his foes apart like those legendary wind wheels.</i></p>
talent_name;xilonen_ocelotlicue_point;В ритме оцелота!;Ocelotlicue Point!
talent_descr;xilonen_ocelotlicue_point;<p>Включает флогистоновый стерео DJ-контроллер (портативная версия) на полную мощность, нанося geo{Гео урон по площади} с характеристикой Ночного духа, пропорциональный защите Шилонен.</p><p>Кроме того, на основании разных Исходных сэмплов активирует следующие эффекты:<br>· Если у неё есть как минимум два Исходных сэмпла, которые поменяли свой элемент, Шилонен сыграет Бодрый ритм, периодически исцеляя активных персонажей поблизости пропорционально своей защите.<br>· Если у неё менее двух Исходных сэмплов, которые поменяли свой элемент, Шилонен сыграет Пламенный ритм, выполняя два дополнительных бита, которые наносят geo{Гео урон по площади} с характеристикой Ночного духа, пропорциональный её защите.</p><p><i>«Хорошо, пока сделаем паузу!»<br>«Ничего, ничего. Я записала эти биты. Давайте посмотрим, что получится, если наши ритмы смешать».</i></p>;"<p>Activates the Phlogiston Stereo DJ Controller (Portable) at full power, dealing Nightsoul-aligned geo{AoE Geo DMG} based on Xilonen's DEF.</p><p>Additionally, she will trigger the following effects based on her different Source Samples:<br>·If she has at least 2 Source Samples that have had their Elemental Types changed, Xilonen will play an Ebullient rhythm, healing nearby active characters at intervals based on her DEF.<br>·If she has fewer than 2 Source Samples that have had their Elemental Types changed, Xilonen will start up an Ardent rhythm, which will play two additional beats that deal Nightsoul-aligned geo{AoE Geo DMG} based on her DEF.</p><p><i>""Alright, time for a time-out!""<br>""It's cool, I recorded those beats just now. Let's see what we get when we mix our rhythms!""</i></p>"
talent_name;xilonen_ehecatls_roar;Рёв Эекатля;Ehecatl's Roar
talent_descr;xilonen_ehecatls_roar;<p>name{Обычная атака}<br>До трёх быстрых ударов.</p><p>name{Заряженная атака:}<br>Удар перед собой, на который тратится определённое количество выносливости.</p><p>name{Атака в падении:}<br>Стремительно падает на землю, атакуя всех врагов на пути. Приземлившись, наносит урон по площади. Урон обоих типов атак пропорционален защите Шилонен.</p><p>name{Благословение Ночного духа: Клинки-ролики}<br>Находясь в состоянии Благословения Ночного духа, Шилонен переходит в режим Клинков-роликов. Когда Шилонен пребывает в этом режиме, её обычная атака сменяется на роликовые коньки и позволяет ей выполнить до 4 ударов роликами. При этом нельзя выполнять заряженные атаки.<br>Обычные атаки и атаки в падении в этом состоянии пропорциональны защите Шилонен и наносят geo{Гео урон} с характеристикой Ночного духа, который не может быть отменён другими инфузиями.</p>;<p>name{Normal Attack}<br>Performs up to 3 rapid strikes.</p><p>name{Charged Attack}<br>Consumes a fixed amount of Stamina and performs a forward kick.</p><p>name{Plunging Attack}<br>Plunges from mid-air to strike the ground below, damaging opponents along the path and dealing AoE DMG upon impact, both based on Xilonen's DEF.</p><p>name{Nightsoul's Blessing: Blade Roller}<br>When in the Nightsoul's Blessing state, Xilonen will enter the Blade Roller mode. While in this mode, Xilonen's Normal Attacks will allow her to perform up to 4 kicks using her roller blades, and she will be unable to use Charged Attacks.<br>When her Normal and Plunging Attacks are used in this mode, they will switch to being based on her DEF, and Xilonen will deal Nightsoul-aligned geo{Geo DMG} that cannot be overridden.</p>
talent_name;xilonen_yohuals_scratch;Скретч Йоуаль;Yohual's Scratch
talent_descr;xilonen_yohuals_scratch;<p>Пусть прокатятся по земле ритмы страсти! Шилонен переключается на экипировку катания для скоростного боя и совершает выпад вперёд на определённое расстояние, нанося geo{Гео урон} с характеристикой Ночного духа, пропорциональный своей защите.<br>После применения Шилонен получает 45 очков Ночного духа и переходит в состояние Благословения Ночного духа. В этом состоянии она входит в режим Клинков-роликов.</p><p>name{Исходные сэмплы}<br>У Шилонен есть 3 сэмплера, которые в зависимости от типов элементов других членов отряда создают различные звуковые полотна и снижают соответствующее элементальное сопротивление врагов поблизости, когда они активны.<br>Исходный сэмпл всех трёх сэмплеров - geo{Гео}, а за каждого члена отряда с элементами pyro{Пиро}, hydro{Гидро}, cryo{Крио} или electro{Электро}, 1 сэмпл geo{Гео} превращается в соответствующий элемент.<br>Когда Шилонен находится в состоянии Благословения Ночного духа, её Исходные сэмплы geo{Гео} всё время остаются активными. После открытия своего таланта возвышения Эхо нетотилицтли Шилонен с помощью активации эффектов этого таланта способна восстанавливать себе очки Ночного духа. Когда количество очков Ночного духа достигает максимума, Шилонен расходует все очки Ночного духа и активирует три имеющихся Исходных сэмпла на 15 сек.<br>Когда Исходные сэмплы активны, сопротивление соответствующим элементам врагов поблизости снижается. Эффекты Исходных сэмплов одного и того же элемента не складываются. Шилонен может активировать этот эффект, даже находясь вне поля боя.</p><p>name{Благословение Ночного духа: Шилонен}<br>Непрерывно расходует очки Ночного духа. Когда очки Ночного духа заканчиваются или навык используется повторно, текущее Благословение Ночного духа завершается. Благословение Ночного духа обладает следующими характеристиками:<br>· Переходит в режим Клинков-роликов, что повышает скорость передвижения и карабканья Шилонен, причём во время карабканья она способна совершать скоростные прыжки в форме оцелота.<br>· Благословение Ночного духа Шилонен обладает следующими ограничениями: когда Шилонен пребывает в состоянии Благословения Ночного духа, её очки Ночного духа действуют не более 9 сек. По истечении этого лимита её очки Ночного духа мгновенно расходуются.</p><p>После того как очки Ночного духа Шилонен в состоянии Благословения Ночного духа исчерпываются, она больше не сможет создавать очки Ночного духа с помощью таланта возвышения Эхо нетотилицтли.</p><p><i>Создание самоцветов и сведение музыки в некотором роде имеют схожие принципы: необходимо отфильтровывать примеси и оставлять только самое сверкающее.<br>Но Шилонен не привередлива - и то, и другое доставляет ей массу удовольствия.</i></p>;"<p>Let the rhythms of passion resound throughout the land! Xilonen switches to high-speed combat blading gear and rushes forward a certain distance before dealing Nightsoul-aligned geo{Geo DMG} based on her DEF.<br>After using this, Xilonen will gain 45 Nightsoul points and enter the Nightsoul's Blessing state. In this state, she will shift to the Blade Roller mode.</p><p>name{Source Samples}<br>Xilonen has 3 Samplers with her that can generate different Soundscapes based on her other party members' Elemental Types, decreasing nearby opponents' corresponding Elemental RES while active.<br>The initial recorded Source Sample within each Sampler will be geo{Geo}, and for each party member who is pyro{Pyro}/hydro{Hydro}/cryo{Cryo}/electro{Electro}, 1 geo{Geo} Sample will change to that corresponding Element.<br>While Xilonen is in the Nightsoul's Blessing state, the geo{Geo} Source Sample she carries will always be active. After unlocking her Ascension Talent, ""Netotiliztli's Echoes,"" Xilonen can trigger said Ascension Talent's effects to regenerate Nightsoul points for herself. When her Nightsoul points hit the maximum, she will consume all her Nightsoul points and activate the 3 Source Samples she has on hand for 15s.<br>When the Source Samples are active, nearby opponents' corresponding Elemental RES will decrease. Source Sample effects of the same Elemental Type cannot stack. Xilonen can trigger these effects even when off-field.</p><p>name{Nightsoul's Blessing: Xilonen}<br>Continuously consume Nightsoul points. When these points are depleted or if used again, this Nightsoul's Blessing state will end. This state has the following traits:<br>·Switches to the Blade Roller mode, increasing Xilonen's Movement SPD and climbing speed, and she can perform high-speed leaps in Ocelot Form while climbing.<br>·Xilonen's Nightsoul's Blessing has the following restrictions: When in this state, Xilonen's Nightsoul points have a 9s time limit. After this limit passes, her Nightsoul points will immediately expire.</p><p>After Xilonen's Nightsoul points have expired while she is in the Nightsoul's Blessing state, she will no longer be able to generate Nightsoul points via the Ascension Talent ""Netotiliztli's Echoes.""</p><p><i>In some ways, gem-craft and music-mixing share similar principles: Filtering out impurities and retaining only the most radiant things.<br>Xilonen isn't picky about the two, however. She enjoys both immensely, after all!</i></p>"
talent_name;xingqiu_raincutter;Гухуа: Радужная стойка;Guhua Sword: Raincutter
talent_descr;xingqiu_raincutter;"<p>Активирует Радужную стойку и позволяет сражаться с помощью макс. количества Мечей дождя.</p><p>name{Радужная стойка:}<br>·Обычные атаки вашего персонажа дополняются атаками Мечей дождя, которые наносят hydro{Гидро урон};<br>· Количество Мечей дождя остаётся постоянным на всё время действия навыка.</p><p><i>«Радужная стойка» - одна из древнейших тайных техник школы Гухуа.</i></p>";"<p>Initiate Rainbow Bladework and fight using an illusory sword rain, while creating the maximum number of Rain Swords.</p><p>name{Rainbow Bladework}<br>·Your active character's Normal Attacks will trigger consecutive sword rain attacks, dealing hydro{Hydro DMG}.<br>·Rain Swords will remain at the maximum number throughout the ability's duration.</p><p><i>The ""Way of the Rain Cutter"" is one of the esoteric secret techniques of the Guhua Sect.</i></p>"
talent_name;xingqiu_guhua_style;Стиль Гухуа;Guhua Style
talent_descr;xingqiu_guhua_style;<p>name{Обычная атака:}<br>До пяти быстрых ударов мечом.</p><p>name{Заряженная атака:}<br>Два быстрых взмаха мечом, на которые тратится определённое количество выносливости.</p><p>name{Атака в падении:}<br>Стремительно падает на землю, атакуя всех противников на пути. Приземлившись, наносит урон по площади.</p>;<p>name{Normal Attack}<br>Performs up to 5 rapid strikes.</p><p>name{Charged Attack}<br>Consumes a certain amount of Stamina to unleash 2 rapid sword strikes.</p><p>name{Plunging Attack}<br>Plunges from mid-air to strike the ground below, damaging opponents along the path and dealing AoE DMG upon impact.</p>
talent_name;xingqiu_fatal_rainscreen;Гухуа: Завеса дождя;Guhua Sword: Fatal Rainscreen
talent_descr;xingqiu_fatal_rainscreen;"<p>Син Цю выполняет два удара мечом, которые наносят hydro{Гидро урон}. В то же время, активация навыка создаёт максимальное количество Мечей дождя, которые вращаются вокруг вашего персонажа.<br>Мечи дождя имеют следующие свойства:<br>· Понижают получаемый персонажем урон, но каждая полученная атака уничтожает один меч;<br>· Повышают устойчивость к прерыванию атак;<br>· 20% hydro{бонуса Гидро урона} Син Цю конвертируются в количество поглощаемого урона.</p><p>Таким способом макс. количество поглощаемого урона может быть увеличено до 24%.<br>Начальное макс. количество Мечей дождя равно трём.<br>Активация этого навыка накладывает на персонажа статус hydro{Мокрый}.</p><p><i>«Легче убить дракона, чем сражаться с дождём».</i></p>";"<p>Xingqiu performs twin strikes with his sword, dealing hydro{Hydro DMG}. At the same time, this ability creates the maximum number of Rain Swords, which will orbit your active character.<br>The Rain Swords have the following properties:<br>·When a character takes DMG, the Rain Sword will shatter, reducing the amount of DMG taken.<br>·Increases the character's resistance to interruption.</p><p>20% of Xingqiu's hydro{Hydro DMG Bonus} will be converted to additional DMG Reduction for the Rain Swords.</p><p>The maximum amount of additional DMG Reduction that can be gained this way is 24%.<br>The initial maximum number of Rain Swords is 3.<br>Using this ability applies the hydro{Wet} status onto the character.</p><p><i>""Easier to slay a rain dragon than to sever the rain.""</i></p>"
talent_name;xinyan_riff_revolution;Струны протеста;Riff Revolution
talent_descr;xinyan_riff_revolution;<p>Синь Янь зажигает толпу игрой на своём инструменте, подкидывая окружающих врагов в воздух и нанося им физ. урон.<br>Жаркая атмосфера её выступления создаёт струи огня, которые наносят pyro{Пиро урон} окружающим врагам.</p><p><i>Этим номером Синь Янь заканчивала свои концерты, однако ей пришлось прекратить его исполнение, и не потому что это был опасный номер, а потому что у неё не было более захватывающего номера на случай, если кто-то выкрикнет «На бис!»</i></p>;"<p>Strumming rapidly, Xinyan launches nearby opponents and deals Physical DMG to them, hyping up the crowd.<br>The sheer intensity of the atmosphere will cause explosions that deal pyro{Pyro DMG} to nearby opponents.</p><p><i>Xinyan used to end all her performances with this move. She didn't stop because it was dangerous, however, but because she didn't have a more epic finale in case someone shouted ""Encore!""</i></p>"
talent_name;xinyan_dance_on_fire;Танец в огне;Dance on Fire
talent_descr;xinyan_dance_on_fire;<p>name{Обычная атака:}<br>До четырёх рубящих ударов мечом.</p><p>name{Заряженная атака:}<br>Вращающаяся атака по окружающим врагам, на которую непрерывно тратится выносливость.<br>После вращения проводит дополнительную мощную атаку мечом.</p><p>name{Атака в падении:}<br>Стремительно падает на землю, атакуя всех врагов на пути. Приземлившись, наносит урон по площади.</p>;<p>name{Normal Attack}<br>Performs up to 4 consecutive strikes.</p><p>name{Charged Attack}<br>Drains Stamina over time to perform continuous spinning attacks against all nearby opponents.<br>At the end of the sequence, performs a more powerful slash. </p><p>name{Plunging Attack}<br>Plunges from mid-air to strike the ground below, damaging opponents along the path and dealing AoE DMG upon impact.</p>
talent_name;xinyan_sweeping_fervor;Решительный жар;Sweeping Fervor
talent_descr;xinyan_sweeping_fervor;"<p>Синь Янь размахивает своим музыкальным инструментом, нанося pyro{Пиро урон} окружающим врагам, и создаёт щит из жаркой любви своих фанатов.<br>Поглощение урона щита зависит от защиты Синь Янь и от количества попавших под удар врагов:<br>· Не попадает или попадает по одному - щит 1 ур. «Импровизация»;<br>· Попадает по двум - щит 2 ур. «Вступление»;<br>· Попадает по трём и более - щит 3 ур. «Рейв», который также периодически наносит pyro{Пиро урон} окружающим врагам.</p><p>Щит обладает следующими свойствами:<br>· Во время активации накладывает на Синь Янь pyro{эффект Пиро};<br>pyro{· Пиро урон} поглощается с эффективностью 250%.</p><p><i>Синь Янь утверждает, что кульминация её выступления - это пиротехнические эффекты, которые являются физическим феноменом, никак не связанным с её Глазом Бога.</i></p>";<p>Xinyan brandishes her instrument, dealing pyro{Pyro DMG} on nearby opponents, forming a shield made out of her audience's passion.<br>The shield's DMG Absorption scales based on Xinyan's DEF and on the number of opponents hit.<br>·Hitting 0–1 opponents grants Shield Level 1: Ad Lib.<br>·Hitting 2 opponents grants Shield Level 2: Lead-In.<br>·Hitting 3 or more opponents grants Shield Level 3: Rave, which will also deal intermittent pyro{Pyro DMG} to nearby opponents.</p><p>The shield has the following special properties:<br>·When unleashed, it infuses Xinyan with pyro{Pyro}.<br>·It has 250% DMG Absorption effectiveness against pyro{Pyro DMG}.</p><p><i>Xinyan insists that these pyrotechnics are the apex of performative art, and that they are physical phenomena that have nothing to do with her Vision.</i></p>
talent_name;yae_miko_tenko_kenshin;Великое тайное искусство: Тэнко кэнсин;Great Secret Art: Tenko Kenshin
talent_descr;yae_miko_tenko_kenshin;<p>В Инадзуме существуют легенды о кицунэцуки - людях, в которых вселился дух кицунэ. Из них весьма особенными считаются Небесные кицунэ, которые поражают молниями врагов Великого храма Наруками, нанося electro{Электро урон по площади}.<br>При активации этого навыка Яэ Мико высвобождает Сакуры сэссё поблизости, разрушая их внешнюю форму и обращая в молнии Небесной кицунэ, которые наносят electro{Электро урон по площади}. Каждая разрушенная таким образом Сакура сэссё даёт одну молнию Небесной кицунэ.</p><p><i>Черты Небесной кицунэ Яэ раскрываются лишь тогда, когда она повелевает молнией. От всех видевших её хвосты осталась лишь горстка пепла, поэтому помните - хвостов у госпожи Яэ нет.</i></p>;"<p>Legends of ""kitsunetsuki,"" or the manifestation of a kitsune's might, are common in Inazuma's folktales. One that particularly captures the imagination is that of the Sky Kitsune, said to cause lightning to fall down upon the foes of the Grand Narukami Shrine. Summons a lightning strike, dealing electro{AoE Electro DMG}.<br>When she uses this skill, Yae Miko will unseal nearby Sesshou Sakura, destroying their outer forms and transforming them into Tenko Thunderbolts that descend from the skies, dealing electro{AoE Electro DMG}. Each Sesshou Sakura destroyed in this way will create one Tenko Thunderbolt.</p><p><i>Only at times like these will Yae reveal her Sky Kitsune form and wield lightning itself. None have seen the Lady Guuji's tails and lived to tell the story... so remember, as far as you are concerned, Lady Yae does not have a tail.</i></p>"
talent_name;yae_miko_spiritfox_sin_eater;Пожирающая грехи кицунэ;Spiritfox Sin-Eater
talent_descr;yae_miko_spiritfox_sin_eater;<p>name{Обычная атака:}<br>Совершает до трёх ударов, призывая духов кицунэ, наносящих electro{Электро урон}.</p><p>name{Заряженная атака:}<br>Короткое заклинание, наносящее electro{Электро урон по площади}, на которое тратится определённое количество выносливости.</p><p>name{Атака в падении:}<br>Накопив энергию молнии, стремительно падает на землю, атакуя всех врагов на пути. Приземлившись, наносит electro{Электро урон по площади}.</p>;<p>name{Normal Attack}<br>Summons forth kitsune spirits, initiating a maximum of 3 attacks that deal electro{Electro DMG}.</p><p>name{Charged Attack}<br>Consumes a certain amount of Stamina to deal electro{AoE Electro DMG} after a short casting time.</p><p>name{Plunging Attack}<br>Plunges towards the ground from mid-air, damaging all opponents in her path with thunderous might. Deals electro{AoE Electro DMG} upon impact with the ground.</p>
talent_name;yae_miko_sesshou_sakura;Проклятие якан: Сакура сэссё;Yakan Evocation: Sesshou Sakura
talent_descr;yae_miko_sesshou_sakura;<p>Для Яэ хлопотами вроде изгнания духов нет нужды заниматься лично.<br>Стремительно передвигается, оставляя за собой Сакуру сэссё.</p><p>name{Сакура сэссё}<br>Обладает следующими свойствами:<br>· Периодически бьёт врага поблизости молнией, нанося electro{Электро урон}.<br>· Наличие других Сакур сэссё поблизости повышает их уровень и наносимый ими урон.</p><p>У навыка 3 заряда.<br>На поле боя может быть до 3 Сакур сэссё. Изначально создаёт Сакуры 1-го уровня, они могут быть улучшены максимум до 3-го уровня. Если создать Сакуру слишком близко к уже существующей, то последняя уничтожится.</p><p><i>«Заточённые внутри ветвей сакуры духи кицунэ - это всё якан, которые причиняют людям вред. Они на две ступени ниже нас, Небесных кицунэ, поэтому я без зазрения совести заставляю их выполнять мои приказы. Но вы, люди, с нашей иерархии пример не берите. Что же до того, кто занимает более высокое положение, небесные кицунэ или люди... Хе-хе...»</i></p>;"<p>To Yae, such dull tasks as can be accomplished by driving spirits out need not be done personally.<br>Moves swiftly, leaving a Sesshou Sakura behind.</p><p>name{Sesshou Sakura}<br>Has the following properties:<br>· Periodically strikes one nearby opponent with lightning, dealing electro{Electro DMG}<br>· When there are other Sesshou Sakura nearby, their level will increase, boosting the DMG dealt by these lightning strikes.</p><p>This skill has three charges.<br>A maximum of 3 Sesshou Sakura can exist simultaneously. The initial level of each Sesshou Sakura is 1, and the initial highest level each sakura can reach is 3. If a new Sesshou Sakura is created too close to an existing one, the existing one will be destroyed.</p><p><i>""The kitsune spirits sealed in the branches are all yakan who stooped to preying upon humans. The yakan are two grades lower than us Sky Kitsune, and so, I hardly see the problem with... asking that they do my bidding. Now, this doesn't mean that you humans should go learning from our grading systems, no indeed — and as for which of us, kitsune or human, is higher up in the pecking order... Heh, wouldn't you like to know?""</i></p>"
talent_name;yanfei_done_deal;По рукам;Done Deal
talent_descr;yanfei_done_deal;<p>Вызывает яростный поток огня, который бьёт окружающих врагов, нанося pyro{Пиро урон по площади}. Также даёт Янь Фэй максимальное количество Багровых печатей и эффект Блеска.<br>name{Блеск}<br>Имеет следующие эффекты:<br>· Периодически даёт Янь Фэй одну Багровую печать.<br>· Увеличивает урон заряженной атаки.<br>Эффект Блеска пропадает, если Янь Фэй покидает поле боя или погибает.</p><p><i>«Условия ясны, договор о жизни и смерти заключён. Ты умрёшь - я буду жить!»</i></p>;"<p>Triggers a spray of intense flames that rush at nearby opponents, dealing pyro{AoE Pyro DMG}, granting Yanfei the maximum number of Scarlet Seals, and applying Brilliance to her.</p><p>name{Brilliance}<br>Has the following effects:<br>·Grants Yanfei a Scarlet Seal at fixed intervals.<br>·Increases the DMG dealt by her Charged Attacks.<br>The effects of Brilliance will end if Yanfei leaves the field or falls in battle.</p><p><i>""Here are the full terms for this matter of life and death — by which I mean my life and your death!""</i></p>"
talent_name;yanfei_seal_of_approval;Печать одобрения;Seal of Approval
talent_descr;yanfei_seal_of_approval;<p>name{Обычная атака:}<br>Запускает до трёх огненных шаров, которые наносят pyro{Пиро урон}.<br>Когда обычная атака попадает по врагу, Янь Фэй получает одну Багровую печать. Изначально может иметь максимум три печати. При каждой активации длительность уже имеющихся Багровых печатей обновляется.<br>Каждая Багровая печать снижает потребление выносливости Янь Фэй. Печати исчезают при смене персонажа.</p><p>name{Заряженная атака:}<br>После прочтения краткого заклинания тратит некоторое количество выносливости и все Багровые печати, нанося pyro{Пиро урон по площади} перед собой.<br>Чем больше потрачено Багровых печатей, тем больше урон и радиус заряженной атаки.</p><p>name{Атака в падении:}<br>Накопив энергию огня, стремительно падает на землю, атакуя всех врагов на пути. Приземлившись, наносит pyro{Пиро урон по площади}.</p>;<p>name{Normal Attack}<br>Shoots fireballs that deal up to three counts of pyro{Pyro DMG}.<br>When Yanfei's Normal Attacks hit enemies, they will grant her a single Scarlet Seal. Yanfei may possess a maximum of 3 Scarlet Seals, and each time this effect is triggered, the duration of currently possessed Scarlet Seals will refresh.<br>Each Scarlet Seal will decrease Yanfei's Stamina consumption and will disappear when she leaves the field.</p><p>name{Charged Attack}<br>Consumes Stamina and all Scarlet Seals before dealing pyro{AoE Pyro DMG} to opponents after a short casting time.<br>This Charged Attack's AoE and DMG will increase according to the amount of Scarlet Seals consumed.</p><p>name{Plunging Attack}<br>Gathering the power of Pyro, Yanfei plunges towards the ground from mid-air, damaging all opponents in her path. Deals pyro{AoE Pyro DMG} upon impact with the ground.</p>
talent_name;yanfei_signed_edict;Подписанный указ;Signed Edict
talent_descr;yanfei_signed_edict;<p>Призывает языки пламени, которые наносят pyro{Пиро урон по площади}.<br>При попадании по врагу даёт Янь Фэй максимальное количество Багровых печатей.</p><p><i>Печать, нанесённая огнём, имеет не только юридическую силу, но и накладывает дополнительные условия от самой Янь Фэй. Ведь законы природы не изменить, опираясь лишь на авторитет Департамента по делам граждан.</i></p>;<p>Summons blistering flames that deal pyro{AoE Pyro DMG}.<br>Opponents hit by the flames will grant Yanfei the maximum number of Scarlet Seals.</p><p><i>Apart from their legal uses, Yanfei's seals also come with her customized additional terms and conditions. Well, it's not as if the Ministry of Civil Affairs can change the laws of nature.</i></p>
talent_name;yaoyao_moonjade_descent;Сошествие лунной яшмы;Moonjade Descent
